user_id,reranked_rec
2243,"[971922, 1012052, 854920, 8119302, 967307, 6979220, 7025202, 1139651, 873203, 1013321, 849843, 960142, 994577, 834484, 900802, 1029743, 839419, 938700, 831628, 5570383, 1135578, 9483663, 893868, 995242, 976998, 1043751, 13072850, 880150, 819927, 976955]"
2244,"[1108131, 5568378, 833715, 962229, 995242, 1029743, 837107, 989354, 883404, 1038217, 1022872, 1082185, 866140, 1096036, 1098066, 907631, 1111839, 834833, 1080414, 1062966, 985119, 1124729, 1083787, 1134522, 1084597, 884897, 5569327, 1051305, 9527487, 907418]"
2245,"[1082185, 995785, 825618, 951703, 951102, 961554, 6533765, 981760, 938700, 861272, 1069415, 1082310, 1044078, 6534178, 1081177, 860776, 866211, 8019716, 1133018, 849843, 1004906, 860975, 907128, 859075, 918335, 840361, 819927, 909894, 1051810, 904360]"
2247,"[863447, 1106523, 1101173, 883404, 1065538, 989069, 872137, 1042544, 916122, 1044078, 995785, 912681, 907014, 1022254, 1014238, 902172, 1082185, 829138, 972143, 910032, 1104649, 1068719, 924610, 1006187, 832678, 1000753, 1033615, 919963, 1098066, 918907]"
2248,"[951590, 987122, 827180, 930917, 859075, 995785, 994928, 1130763, 1050229, 1004906, 883404, 8090536, 826249, 932863, 1007195, 850645, 1065593, 883932, 1091520, 9245106, 1043301, 1098066, 999858, 7144132, 7168026, 864143, 9526411, 1046262, 5995316, 843346]"
2250,"[1007191, 995242, 908531, 883404, 1003188, 6534178, 957063, 1029743, 859075, 981760, 1024306, 1085154, 985911, 8090521, 1048483, 1082185, 1023958, 826249, 1033769, 1098066, 1100658, 983584, 1055646, 5568378, 961554, 876695, 977199, 866871, 1094308, 904360]"
2252,"[995242, 1029743, 6534178, 1082185, 981760, 1130858, 916767, 1133018, 1027874, 883404, 987562, 1058997, 871162, 1014810, 1092026, 1128900, 1048462, 1094308, 1113792, 977545, 970866, 9297403, 1087362, 1116207, 10356441, 1017061, 923780, 1127831, 1026638, 9337581]"
2256,"[6534178, 1404121, 8090536, 1051211, 840361, 860776, 852317, 898068, 5584620, 5588666, 9297136, 6979550, 948953, 1070820, 1137694, 938187, 8090532, 6534030, 1094691, 876695, 1078063, 6396566, 7443348, 825208, 7409874, 866871, 1027039, 838797, 908273, 1055646]"
2257,"[1104349, 1106523, 925862, 1116376, 1133018, 1106116, 1068719, 1029743, 980259, 975633, 1125724, 889731, 1065593, 9420312, 1082185, 1001277, 1002418, 1113651, 995242, 1007240, 908531, 9194664, 10341697, 117847, 43871, 972726, 1053754, 201704, 34873, 51716]"
2259,"[1033615, 7441391, 1082185, 961554, 883404, 1029743, 1098066, 981760, 1044078, 840361, 1021133, 985119, 834833, 826249, 949616, 845053, 1086038, 1133018, 957741, 12731484, 1026346, 987480, 1128665, 926065, 995852, 1085154, 929433, 1025611, 1072330, 1127831]"
2260,"[10285187, 10285149, 6534178, 1069268, 1003770, 1029743, 935200, 1014915, 900770, 995242, 831808, 1091451, 1069003, 951590, 1033846, 1042907, 995785, 845522, 986635, 950098, 1026607, 943393, 1096317, 8090532, 884794, 854852, 934399, 964594, 1033142, 9189814]"
2261,"[1082185, 1061220, 1106523, 1122358, 951590, 6534178, 983584, 1070272, 926905, 1037840, 940996, 975085, 916122, 965719, 863447, 6039859, 1025326, 1059902, 910032, 1044078, 1004906, 1137775, 995785, 864615, 995876, 873627, 822524, 870547, 883932, 861445]"
2262,"[1019247, 1082185, 849843, 6773232, 1122358, 862349, 893018, 1096036, 919589, 989249, 1023958, 914957, 1043095, 1055504, 1062002, 6534178, 6039740, 861272, 6513891, 5981267, 968215, 882441, 1050079, 998666, 7025047, 6391173, 1123792, 1128016, 1023720, 933637]"
2263,"[1082185, 849843, 995242, 979707, 6602697, 976199, 994928, 986912, 976998, 1044078, 908531, 857849, 866227, 840361, 8273833, 1005186, 1003188, 1022254, 1033142, 861675, 1013167, 1127025, 842930, 6391381, 920367, 8203606, 1116207, 933637, 1127179, 1023720]"
2264,"[1126899, 1082185, 1058997, 10457044, 860776, 840361, 916122, 8011397, 908318, 5566472, 961554, 903325, 9487463, 995965, 9655676, 1024306, 987941, 854852, 964133, 1002178, 9705603, 8090440, 987562, 872417, 9911484, 1080429, 915459, 997988, 5569374, 1055425]"
2266,"[1082185, 900802, 862349, 6534178, 967476, 903325, 860776, 834484, 923789, 1028816, 916993, 6034857, 12946027, 995785, 849315, 1024306, 866211, 824005, 1026118, 908846, 820165, 911812, 990504, 1092303, 901062, 9553047, 981760, 824305, 926018, 951412]"
2267,"[1126899, 913210, 923849, 8019977, 992730, 1091901, 881047, 1071277, 849843, 1005186, 995785, 824005, 907392, 905868, 1041259, 1098066, 905539, 6534178, 1071333, 869150, 977545, 916122, 1058997, 1029504, 995965, 1136257, 826249, 897125, 1137688, 1007549]"
2269,"[1082185, 951590, 935578, 5569230, 826249, 899624, 844179, 916122, 1106064, 5568729, 995785, 1046584, 981760, 12301839, 859075, 823990, 12302069, 1092937, 8019968, 995876, 847982, 1044078, 1098066, 905087, 1068561, 883932, 988693, 1006184, 1007195, 904360]"
2270,"[1082185, 831536, 1034290, 951590, 1005186, 1106301, 995242, 857849, 953476, 5566804, 922561, 1024731, 1054814, 961554, 1043590, 985119, 1128647, 1048462, 1096036, 909894, 866140, 1068258, 1114597, 1082310, 919948, 1050851, 1074405, 981165, 1012873, 1007195]"
2272,"[1082185, 1045586, 1040807, 1104343, 970792, 883665, 1037863, 940947, 1136341, 840227, 826249, 827656, 914190, 6773016, 1011645, 1115553, 953539, 12263788, 1009837, 1055863, 932006, 821083, 1064213, 900072, 9245106, 1017772, 1029743, 828106, 1081177, 1098066]"
2273,"[998373, 895540, 1082185, 923746, 1029743, 825170, 6979089, 1009449, 880427, 987562, 9296804, 880150, 939578, 995242, 934948, 878996, 962274, 981760, 1009187, 993466, 5568732, 1096261, 903325, 827919, 6772746, 844282, 1098248, 5588121, 904360, 933637]"
2274,"[1082185, 1028816, 8205218, 1009449, 908846, 834484, 951590, 933835, 839208, 1101010, 1106523, 1072523, 983584, 1106271, 1105917, 1040807, 945805, 1091158, 1080317, 826249, 971922, 908318, 1137688, 979792, 1137775, 1090931, 1108994, 7442008, 1126870, 1013433]"
2275,"[883404, 1077703, 1092026, 1014206, 1044078, 951102, 916122, 1082185, 1134483, 1053690, 995242, 861272, 1133072, 987562, 821344, 844179, 859075, 892844, 1002558, 986947, 951971, 1026118, 981760, 826249, 5569230, 999858, 952317, 925626, 1098066, 1096036]"
2276,"[1082185, 1054424, 972569, 1082172, 950557, 908531, 1055853, 849843, 848561, 989101, 909306, 859075, 872729, 839656, 995785, 1093359, 6979753, 854976, 1095587, 967144, 971195, 9445549, 951590, 1022254, 12946027, 930179, 1110793, 1094619, 995876, 999104]"
2277,"[898980, 1133018, 999971, 1053690, 1132770, 1106523, 882441, 1097001, 961269, 1111839, 1096036, 932503, 1075368, 826666, 865330, 1067695, 1068124, 931532, 1120741, 953476, 9526313, 947798, 874255, 870980, 6704207, 1098066, 1139827, 1017838, 893018, 833077]"
2278,"[1017220, 1058997, 834484, 1082185, 922127, 13007264, 1153346, 901062, 10456655, 995785, 1057102, 1057350, 979707, 6633342, 908846, 892978, 965842, 1028473, 994891, 970030, 1033142, 1118393, 1006184, 881249, 904360, 951412, 985999, 862349, 848355, 1046262]"
2279,"[844165, 1053690, 849697, 947658, 868764, 12263788, 7167218, 883404, 1009368, 1065593, 907392, 995965, 1005186, 891961, 1043590, 1007191, 861272, 851569, 1133018, 10456467, 936508, 1005172, 983078, 13073175, 927291, 5569098, 885858, 824256, 1120741, 10344971]"
2280,"[1070820, 1082185, 862349, 5569230, 951590, 1082990, 6534178, 1093603, 908531, 903325, 1004906, 883003, 972665, 1097635, 981760, 933835, 883404, 1101010, 1018740, 1039156, 824796, 1096635, 987562, 1137775, 890610, 1048918, 879922, 823704, 1022053, 982469]"
2281,"[13213082, 1082185, 6534077, 970030, 1046756, 1126899, 13073175, 6034857, 998352, 828935, 1133191, 5569230, 925112, 913210, 6514160, 9297179, 8069118, 888476, 1060567, 951164, 831888, 1107973, 995852, 1058997, 6396566, 5568964, 911915, 824305, 932006, 9803810]"
2282,"[995785, 903325, 1041259, 1070820, 860776, 1028816, 1082185, 932179, 895268, 1051516, 833724, 6034857, 1119051, 1137688, 973374, 896085, 962568, 1085563, 928092, 7024990, 1056746, 900802, 888463, 1025650, 825313, 1098248, 1075707, 887219, 1007195, 933637]"
2283,"[6534178, 1106523, 6534077, 1082185, 1029743, 913894, 883404, 838571, 8119004, 951526, 870547, 1013597, 865174, 5585510, 944466, 945200, 1011427, 1019278, 1004909, 1126979, 988208, 1105488, 826249, 5567231, 1043301, 1093359, 1078763, 843744, 835098, 5995316]"
2284,"[5569471, 1070820, 981760, 1082185, 916122, 824005, 1051468, 872137, 1046756, 1027039, 1029743, 951412, 9677670, 903325, 6514160, 866227, 940947, 1011300, 938566, 8119135, 834158, 10344714, 957741, 975633, 1055504, 1042765, 1048257, 7167853, 7409622, 1042702]"
2285,"[991874, 824005, 857503, 6534178, 1059891, 903325, 1058997, 13115626, 899446, 5567365, 961554, 8118591, 8293343, 909714, 9707461, 1095751, 970030, 930918, 1082185, 1087719, 10204392, 9487727, 936271, 6633273, 989830, 892314, 995785, 1037451, 995965, 1055015]"
2287,"[1082185, 1029743, 1024306, 934369, 971922, 1082212, 1014475, 13008065, 1058997, 954250, 995242, 1127831, 925514, 1087102, 914318, 1007195, 1124729, 854852, 980943, 955431, 1132771, 923746, 1046957, 849870, 1139184, 1092303, 998119, 1093359, 8090536, 1055412]"
2288,"[966005, 7464370, 13008196, 1082185, 1058997, 926692, 1126899, 1113588, 986912, 9483753, 861445, 1118946, 826249, 1024306, 10285141, 1070702, 1044078, 1080414, 883404, 866227, 840361, 1075283, 1098066, 1103556, 6442531, 935546, 965267, 937791, 9527290, 9526410]"
2289,"[1029743, 834484, 860776, 9802643, 883404, 995242, 1080414, 974108, 1051069, 984680, 1066725, 1094955, 868319, 1082185, 826249, 1118393, 1069620, 1098066, 842126, 925514, 834396, 983000, 7467024, 1004906, 880579, 1033142, 994928, 1130375, 871440, 9526410]"
2290,"[1029743, 1076467, 1092026, 844165, 1085604, 906262, 910032, 1037840, 827656, 826249, 1098066, 873627, 6534178, 935546, 885750, 9527184, 1057855, 1118046, 844759, 848355, 972312, 1080414, 865456, 5568378, 949616, 1074524, 6553737, 1041796, 864774, 879755]"
2291,"[12523928, 1111839, 1088835, 1138189, 962588, 986912, 953134, 1089074, 938203, 1077143, 1065593, 1109374, 9677202, 5592734, 1098066, 9859219, 1094691, 826249, 1127470, 1073652, 952317, 857283, 1032584, 7166791, 9858942, 13095461, 1101173, 9297575, 886703, 5995202]"
2292,"[995242, 883404, 955043, 6534178, 916767, 1132770, 1039156, 1029743, 826249, 880895, 882441, 15926844, 833025, 908531, 921744, 874736, 1120741, 920971, 1102959, 1089108, 9527290, 9527160, 1081177, 904360, 1043301, 1046545, 857697, 10284972, 854852, 1090793]"
2294,"[1082185, 923746, 1118533, 1106523, 995242, 6534178, 1029743, 860776, 995785, 962568, 961554, 845208, 5569230, 5585510, 5590613, 1075368, 1107289, 1109598, 996070, 1052912, 883404, 854852, 5592931, 953320, 855468, 1127831, 1002313, 995840, 6944571, 904360]"
2295,"[995785, 1038217, 950206, 1106523, 981760, 874058, 834484, 1133018, 1030819, 976199, 938700, 859075, 1137688, 1068719, 908531, 911812, 1075214, 847789, 1136257, 6533681, 12949590, 845109, 1031065, 1053924, 983584, 6534578, 845537, 5591490, 1079542, 869895]"
2296,"[1029743, 1070015, 883404, 913210, 981760, 900802, 1004906, 938700, 933835, 1013321, 971165, 999134, 1118533, 1002558, 1134294, 9245108, 1068719, 826249, 952317, 1101010, 877498, 1016709, 941943, 928123, 890695, 855468, 6463464, 936594, 9487327, 998536]"
2297,"[1082185, 1041259, 1106523, 12731544, 1051516, 857006, 1009449, 5585636, 1062966, 1119051, 5592990, 849843, 878996, 835098, 825541, 1023720, 5593033, 5564236, 866871, 1095700, 854852, 987464, 1081177, 988572, 1079987, 6553737, 930118, 903230, 5586658, 1127179]"
2298,"[1092937, 956609, 923746, 1037096, 871756, 856252, 821741, 995242, 966348, 9469110, 1106894, 1106523, 1037863, 1029743, 1138508, 6919082, 847982, 826666, 1030819, 910032, 933060, 1133018, 916122, 840361, 1131438, 1044078, 9333734, 12324952, 929768, 863208]"
2299,"[1091858, 1082185, 6602697, 1124674, 1107089, 977432, 1081177, 1081189, 986947, 1114597, 878996, 834491, 981716, 1109778, 819304, 943393, 995785, 869622, 1103752, 989824, 999104, 1041259, 1026118, 967395, 995242, 884897, 861499, 1065593, 8203834, 904360]"
2300,"[1029743, 995242, 1082185, 903325, 994928, 999104, 1071939, 868423, 913202, 9526563, 1065593, 929668, 885290, 5568729, 5995503, 840361, 7025114, 1095964, 7464370, 1119993, 1058997, 835558, 887428, 9526886, 5995692, 850562, 1092945, 985386, 5565453, 7167218]"
2301,"[1084331, 1029743, 1057749, 1138292, 910032, 883404, 6534178, 916122, 12302069, 925579, 983584, 1013597, 8090513, 1038217, 1096036, 8090521, 961269, 961980, 9527494, 952593, 1110572, 826249, 911545, 1069979, 912902, 1098066, 944317, 868075, 819927, 1074754]"
2302,"[995242, 995785, 1029743, 868764, 9836903, 8090532, 834484, 961554, 7466806, 883404, 951590, 1048462, 981760, 908531, 927191, 901543, 1002459, 949510, 921744, 1037892, 921345, 6424447, 8090541, 833025, 835694, 935284, 970119, 1136257, 873203, 904360]"
2303,"[1029743, 1133018, 1082185, 5569230, 908531, 860776, 8177622, 975633, 840361, 1002771, 10344585, 844179, 998119, 961554, 6533362, 1033545, 824303, 852572, 841220, 1057102, 878857, 8090509, 6039687, 854405, 7168057, 1127831, 881249, 951412, 977344, 7168026]"
2305,"[1082185, 908531, 1029743, 995242, 983584, 840361, 1024032, 1069039, 878996, 5584007, 9835509, 919589, 926796, 999858, 825208, 1056509, 5584620, 6979579, 847982, 961554, 5590287, 965530, 1006184, 1052294, 854852, 1059969, 893501, 1024306, 1023720, 1007195]"
2307,"[1082185, 6534178, 12524323, 1138443, 883003, 860776, 1006184, 849843, 834435, 1124971, 995242, 883404, 1026118, 933835, 885863, 1008814, 929388, 5585635, 902094, 5587133, 1049735, 5585727, 847982, 1081189, 850841, 8359154, 856790, 5588666, 5583944, 13190240]"
2308,"[1029743, 856335, 1068292, 1082185, 1112238, 908846, 953134, 834484, 857006, 854852, 835300, 892314, 923746, 970030, 903325, 1083846, 938203, 995242, 862349, 843346, 916122, 1039937, 1028507, 1015280, 8181477, 1002771, 869604, 918635, 965267, 1072685]"
2310,"[1077975, 995242, 1081189, 1070015, 1132770, 1043590, 981944, 885290, 916381, 909894, 999779, 1013321, 844165, 896613, 933067, 1082185, 1101173, 981760, 1081177, 1033615, 12946027, 838733, 858478, 910673, 1050131, 951590, 828106, 900491, 1053763, 844441]"
2312,"[1070820, 1082185, 874149, 903325, 1005274, 880310, 1022254, 916122, 840361, 862349, 9655078, 1037332, 6034857, 1046336, 1005186, 1091365, 937403, 1110843, 1061982, 8011282, 834484, 1007136, 849205, 9265288, 847270, 6919433, 1075074, 1127831, 850058, 834410]"
2314,"[995785, 840361, 908346, 962568, 1048257, 972569, 1082185, 997506, 951412, 1093359, 908846, 1126899, 896672, 1112824, 985999, 1109014, 1059891, 872729, 916993, 854852, 1070845, 899446, 838258, 1055853, 964011, 5584007, 965693, 1003441, 9296836, 5585635]"
2317,"[1082185, 1029743, 906658, 6534178, 834484, 933835, 860776, 1138443, 915349, 854852, 1038985, 825541, 995242, 872679, 850795, 819978, 1001680, 1105917, 971922, 944836, 822115, 950439, 1088393, 829852, 1071939, 12263788, 1127831, 869577, 996070, 872642]"
2319,"[1029743, 1022003, 908145, 1082185, 1101174, 937791, 844165, 913202, 5995423, 5569230, 1060269, 936594, 999858, 6463658, 1122268, 1080414, 7441391, 838186, 1118393, 826249, 1119399, 1079292, 907128, 1081177, 1038217, 7409785, 987480, 1065593, 5587133, 965267]"
2322,"[1082185, 1044259, 834484, 909714, 847270, 860776, 856345, 901656, 13417954, 1007571, 888463, 986947, 1126899, 1127831, 840361, 1077975, 1110409, 6534166, 854852, 1051516, 905072, 1137688, 9483647, 895268, 5568228, 832976, 10150078, 986293, 1102949, 1127179]"
2323,"[6534178, 1121894, 5565322, 1082185, 929668, 7431990, 909086, 831545, 13095243, 6039586, 950170, 904236, 1005186, 995242, 997907, 930118, 1001298, 924562, 995478, 882305, 932503, 9858850, 965842, 9832514, 1119405, 891141, 859618, 834303, 865555, 1023720]"
2324,"[1049906, 1082185, 1029743, 961554, 825541, 1057260, 819227, 1012913, 934369, 967760, 907392, 909714, 995242, 938118, 1027569, 867931, 5568489, 865156, 1046562, 1108894, 7104690, 1047923, 8119157, 840361, 981086, 15926712, 956200, 899682, 1074405, 12301109]"
2328,"[1106523, 1082990, 958208, 1082185, 951590, 861445, 965555, 908318, 994577, 981760, 1027849, 988202, 882247, 916122, 866211, 1127831, 1087268, 1048257, 9859111, 944836, 941741, 1136657, 942525, 5568191, 6772690, 1016421, 982743, 1070538, 887078, 6548453]"
2330,"[1082185, 6534178, 924423, 1028816, 1056509, 1106523, 1029743, 1049918, 976065, 1070820, 916993, 830526, 7025114, 8090536, 903800, 1022984, 854852, 1133018, 860776, 901062, 1002771, 1126899, 842707, 824005, 5573394, 1091793, 1052912, 1081177, 1127831, 904360]"
2331,"[6534178, 1082185, 1103105, 859075, 840361, 833025, 844179, 995242, 890695, 1120213, 988208, 1029743, 824915, 833715, 856252, 1077703, 1098066, 937791, 997011, 1017841, 820612, 1048462, 953320, 839419, 944466, 844839, 898212, 873627, 1043787, 904360]"
2333,"[862349, 909349, 954495, 908531, 908940, 1029743, 9396705, 1068719, 1044895, 827683, 1075175, 932503, 859237, 10311240, 1014860, 1048352, 13158992, 9419525, 985893, 993592, 899736, 839094, 1116050, 1133390, 6533936, 7167249, 1109598, 835634, 866755, 6443350]"
2334,"[1029743, 951590, 5568378, 892573, 1102416, 1075368, 898342, 12302069, 1036501, 1042438, 953476, 1065593, 1005186, 906335, 1093490, 1029624, 1050851, 890689, 914318, 1082185, 10456164, 1109680, 873627, 1063207, 982493, 819255, 855138, 847982, 846334, 838487]"
2335,"[838602, 12302069, 995242, 830015, 8205218, 1082185, 1029743, 1083721, 947858, 1133827, 860975, 839419, 1053690, 1094955, 908531, 7409949, 1110572, 1065593, 953104, 834484, 981760, 1040416, 1043590, 9835223, 861603, 1031633, 8291322, 995785, 5568378, 882830]"
2336,"[1029743, 1069582, 986760, 844179, 909396, 5568378, 833025, 987724, 1055863, 862139, 1023226, 1081177, 995785, 1044078, 918368, 1106523, 955774, 938700, 1030819, 995242, 967762, 1071939, 930917, 864615, 1068719, 896974, 871756, 963502, 938139, 904360]"
2337,"[1082185, 834484, 1067695, 1106523, 1097398, 1120741, 847270, 999971, 1095645, 820165, 844165, 1133018, 1015539, 1052975, 1081177, 918638, 1092026, 1085604, 1065593, 1051305, 879755, 912233, 9527487, 965009, 1007687, 944317, 937791, 957057, 848561, 9526410]"
2338,"[1082185, 1106523, 834484, 1119051, 981760, 6534178, 976065, 888835, 1069415, 861819, 12188582, 916122, 1129321, 1039156, 1137688, 821695, 824005, 1058997, 1021152, 5584027, 901062, 5587502, 890610, 939578, 9337581, 1005186, 1007195, 895268, 6514085, 1026118]"
2339,"[1098066, 826249, 937845, 1082185, 1029624, 1033615, 1139184, 872991, 7441391, 1081177, 1101010, 1051810, 1050079, 864048, 879948, 918733, 952981, 1117537, 1083787, 910673, 5568378, 1128665, 1008715, 928049, 1102959, 985893, 1068705, 948622, 1115529, 1136524]"
2340,"[6534178, 927191, 883404, 871433, 1048893, 9245462, 1133018, 951703, 1106523, 1026118, 1082185, 859075, 993838, 834117, 1056651, 1095275, 969687, 941856, 1033142, 5568228, 871061, 994928, 965292, 861819, 962721, 917742, 826249, 937626, 993617, 970714]"
2341,"[833025, 1082185, 844165, 1065593, 1118393, 5995423, 1133018, 1106523, 5568378, 5569471, 1044078, 896757, 1098284, 1080414, 883404, 994928, 1092948, 826249, 898212, 1092026, 893501, 9527160, 6904925, 899580, 1004585, 869900, 883916, 9526410, 1015247, 904360]"
2342,"[6534178, 995242, 866548, 5587133, 840361, 7166865, 5569230, 883404, 1029743, 990797, 1117514, 5566472, 916122, 901062, 961554, 12810391, 1082185, 1095275, 7442056, 1016800, 833025, 1047076, 903325, 844179, 942525, 7139529, 1074754, 823704, 1000753, 1070898]"
2343,"[6534178, 895540, 868423, 1092026, 856060, 883404, 6534480, 995242, 916122, 1029743, 1054216, 849843, 1133018, 907418, 859075, 5568228, 819978, 990440, 908531, 950170, 1065331, 834435, 5569327, 1072576, 1046865, 995965, 994928, 870871, 6424472, 1099945]"
2344,"[1075827, 8090537, 833351, 1133018, 5569230, 974579, 1013291, 977266, 6534178, 1056509, 923746, 995785, 1038217, 6534035, 932182, 862799, 835618, 936594, 951164, 1132771, 1068719, 6534077, 1124201, 980263, 837963, 849701, 1077422, 9526410, 904360, 865178]"
2345,"[1029743, 962229, 995242, 1065593, 964968, 5569230, 987724, 999971, 849505, 1068719, 951590, 1053763, 8205218, 1029737, 1106523, 941741, 1026346, 1103808, 1105381, 1137346, 1033615, 893018, 1025581, 1000753, 1090732, 945200, 820895, 822785, 926905, 9527494]"
2347,"[995242, 1029743, 994928, 8090521, 1082185, 6534178, 1101173, 1065538, 1133018, 1071939, 833025, 8090513, 5569230, 5569471, 908531, 1077048, 9527257, 1003188, 859075, 1091383, 1007210, 857849, 5587133, 1068719, 1107538, 1122358, 1126703, 8293447, 904360, 9526410]"
2349,"[1082185, 6534178, 1070820, 927712, 994928, 7409918, 5584007, 836085, 845193, 10285106, 5585735, 5585635, 5587837, 5587502, 859075, 5588942, 948086, 7442182, 991435, 5588666, 12988031, 1116741, 7410288, 839605, 930917, 5584808, 5584027, 962229, 7410342, 1126870]"
2350,"[995242, 951590, 1029743, 883404, 910032, 949965, 905636, 944466, 840361, 1054262, 1047968, 6534178, 844179, 1013597, 9419441, 943837, 1132771, 9365871, 935959, 908531, 12302069, 826249, 863802, 1085604, 824193, 882305, 896974, 12172355, 9527290, 7441419]"
2351,"[821083, 1048727, 6534178, 995242, 1116821, 909714, 903325, 845208, 1112205, 987562, 1089392, 825703, 12484491, 847982, 1136257, 1002558, 981760, 9445919, 1013572, 5592427, 935342, 864335, 6514287, 916122, 1020682, 843464, 929726, 896862, 5584027, 904360]"
2352,"[1082185, 981760, 1133018, 1077409, 1003600, 907014, 909714, 969687, 991379, 1006184, 934676, 8358065, 8273833, 1098066, 847982, 826249, 965766, 869047, 847789, 1048462, 953476, 909761, 9803819, 860776, 828935, 999270, 854405, 977545, 1046262, 1127179]"
2354,"[1126899, 913210, 860776, 981760, 6534178, 1022374, 970030, 1082185, 6034857, 916122, 970119, 834484, 8019649, 850807, 944836, 819643, 897954, 5570685, 12262778, 829645, 834117, 987724, 1094691, 9835509, 13003101, 944619, 1038144, 1044089, 7159540, 1046262]"
2359,"[1106523, 1037894, 1077703, 6534178, 883404, 965766, 879755, 1044078, 878302, 991951, 1098066, 6533765, 6534544, 917393, 840361, 9836106, 932863, 1133018, 1104584, 1075470, 826249, 882108, 1045220, 1033615, 7440663, 1120362, 1039589, 853622, 925258, 1014238]"
2360,"[1029743, 909714, 6534178, 995242, 883003, 824005, 889649, 5568729, 6534552, 933067, 1082185, 961554, 1011300, 1065593, 903325, 929668, 1027068, 967395, 970119, 916122, 976998, 1044078, 906262, 12263788, 1107553, 866227, 1127831, 822348, 8160319, 9527290]"
2361,"[1126899, 1053329, 821083, 898121, 865511, 981760, 902172, 885928, 8090509, 874877, 1095068, 929668, 5570408, 982960, 1057011, 944466, 935393, 887661, 5565202, 995408, 1044207, 916122, 831937, 921277, 1103657, 857620, 1015386, 1138487, 826144, 1044404]"
2363,"[944137, 1070820, 834484, 1081853, 946839, 1033142, 908846, 1082185, 834117, 1007195, 1077703, 6602697, 1076875, 13842214, 1048849, 1022374, 1029743, 1020682, 1102949, 908318, 1136257, 882305, 1029624, 1096817, 12810393, 904360, 886703, 977545, 1055646, 898068]"
2364,"[1848541, 1874568, 1870702, 1857013, 2034828, 1817725, 1082185, 961554, 981760, 840361, 819063, 818996, 818981, 818980, 819112, 43871, 34873, 201704, 51716, 117847, 1127831, 5703832, 279994, 397896, 480014, 707683, 420647, 731106, 202291, 545926]"
2366,"[6534178, 995242, 1004906, 1066069, 929668, 1012701, 826249, 913210, 883404, 1044078, 844179, 948670, 859010, 1026334, 921744, 901396, 5569845, 8090509, 908531, 1083446, 10312172, 934427, 853210, 873964, 854405, 886996, 834488, 1006184, 1123101, 1033142]"
2368,"[1077555, 859075, 981086, 1107553, 879948, 951821, 1013641, 847982, 857540, 1029743, 1118012, 1056509, 1024306, 998433, 868764, 844179, 995242, 1013167, 878222, 5568729, 881608, 898612, 1115577, 1055155, 1076875, 6533394, 8019902, 947146, 997796, 1012873]"
2369,"[1029743, 6534178, 1040807, 916381, 9245462, 1053690, 1082185, 861272, 896761, 951590, 994149, 914318, 12263788, 842140, 940766, 1121059, 1093334, 828557, 924610, 12428017, 948086, 1117393, 8090440, 12385374, 866292, 999982, 1087102, 1006184, 5566809, 904360]"
2370,"[981760, 1070015, 5569471, 862349, 1070820, 6533889, 916122, 6534178, 10200444, 987562, 883306, 1112473, 1110409, 993638, 1034499, 994928, 867668, 1135995, 961554, 1009449, 829315, 1024306, 904422, 1039156, 985716, 970119, 1098248, 872417, 821787, 890610]"
2372,"[1082185, 927191, 883404, 1013321, 987562, 1030819, 995242, 1029743, 1038985, 961554, 1098066, 1013528, 951590, 6534178, 1096036, 863449, 953320, 908181, 1070463, 859075, 12302069, 5995596, 1080414, 930917, 1004906, 8090532, 896369, 995965, 893018, 844179]"
2373,"[883404, 1313189, 1404121, 1082185, 961554, 981760, 840361, 1044078, 1133018, 994928, 995785, 1106523, 1127831, 1343866, 1301489, 7147145, 964717, 43871, 7147142, 117847, 1870702, 7410335, 34873, 7152455, 51716, 7154535, 201704, 5703832, 1388206, 1426702]"
2374,"[1070820, 1082185, 862349, 821083, 908531, 1041796, 1037863, 1073150, 962568, 6904459, 9526630, 1127716, 1033046, 981760, 1044078, 8359154, 995785, 1023958, 858700, 9677466, 1065556, 1075175, 6534030, 1013321, 863447, 867702, 1000753, 13213342, 1007195, 9527290]"
2375,"[899624, 849843, 923746, 1068562, 1133018, 860776, 910439, 1036501, 900802, 1079023, 1106523, 826249, 859075, 1005935, 1085983, 834484, 989069, 999104, 835300, 971610, 1082185, 5585510, 848029, 896613, 1072685, 9527066, 9527494, 987562, 907099, 904360]"
2376,"[10285187, 1082185, 6534178, 862349, 1029743, 826249, 1005186, 1094955, 1057168, 12301109, 1110843, 1091365, 8249443, 919534, 1070702, 1013321, 987557, 871433, 9416729, 1074333, 827656, 1098066, 852856, 9296919, 7168026, 9420181, 1129822, 9879409, 879049, 1088634]"
2377,"[1096036, 995242, 861272, 6534178, 1055168, 989101, 1082185, 927291, 849843, 826249, 1056746, 1004906, 932182, 1038217, 924804, 1069306, 855310, 1098066, 860776, 893018, 9483663, 1055646, 969932, 1077555, 5592931, 995055, 9420312, 13189726, 952122, 892008]"
2378,"[9527323, 1082185, 828867, 12301109, 1129576, 1029743, 860776, 995242, 883404, 995785, 1054402, 961554, 833025, 12577242, 854852, 1118787, 915041, 952408, 1128016, 1053690, 874736, 5995427, 826249, 9677366, 1098066, 949116, 866211, 1024306, 1127831, 1074754]"
